cvegeo,mun_n_muestra,mun_pob_expandida,mun_pob_ocupada,mun_tasa_desocup,mun_tasa_particip,mun_ing_medio_ocup,mun_ing_mediana_ocup,mun_ing_p25_ocup,mun_ing_p75_ocup,mun_esc_media,mun_hrs_media_ocup,mun_cobertura_ing_%,mun_tasa_informalidad,mun_acceso_salud,mun_ing_mediana_sm
05027,1036,197025.0,85045.0,0.038691956413618486,0.6206930422153777,13568.840401385736,12040.0,8732.417582417582,15050.0,8.236797360741022,38.362760891292844,79.15742793791574,0.26592980186959847,0.7049797166206127,1.1218952202045502
05028,556,158111.0,66629.0,0.035913241018072375,0.5611708822215907,10627.22520097744,9460.0,6450.0,12900.0,8.238503329939093,39.09644449113749,80.59071729957806,0.39749958726680573,0.5768058953308619,0.8975161761636402
05030,5593,1009532.0,445552.0,0.03554536736995452,0.5932595488009799,13837.947238775598,12040.0,8600.0,15050.0,8.897589233249535,42.157534922971955,75.17269402681836,0.28888210579236545,0.6773620138614572,1.0436234606553956
05032,80,3528.0,1113.0,0.0,0.3672055427251732,14329.301355578727,12395.327102803738,8193.457943925234,14000.0,10.76218820861678,39.35579514824798,91.30434782608695,0.1347708894878706,0.7268643306379156,1.1218952202045502
05033,263,66797.0,27877.0,0.02237418902332106,0.638630417472415,9704.817675257098,8600.0,6450.0,10750.0,6.677979549979789,40.609965204290276,87.96296296296296,0.5272805538616063,0.35132905262402697,0.8975161761636402
05035,5334,823951.0,401333.0,0.02849403540028661,0.6295513279428983,11772.144272447898,10320.0,8000.0,12900.0,9.253235122093873,39.1742194138035,73.46702661010413,0.3616971442667311,0.5755245643891731,0.8975161761636402
05038,51,9894.0,3492.0,0.05263157894736842,0.4222222222222222,12698.125,10375.0,8385.0,12900.0,7.333333333333333,40.166666666666664,88.88888888888889,0.3333333333333333,0.5555555555555556,0.6935123042505592
05999,47,23688.0,7560.0,0.0,0.45454545454545453,9016.666666666666,9600.0,6772.5,11687.5,6.787234042553192,35.46666666666667,100.0,0.4666666666666667,0.5333333333333333,0.7158836689038032
06001,341,34692.0,19387.0,0.031811825809029165,0.7103246330706384,10084.39751552795,8600.0,5500.888157894738,12716.937172774866,6.81249279372766,39.351936864909476,73.2620320855615,0.6306287718574303,0.3141280239335637,0.735867892122949
06002,2774,153157.0,77265.0,0.01357113675824737,0.6279382081654644,12278.371007058138,10000.0,7525.0,15050.0,9.493439989509229,37.105571733643956,70.52480230050323,0.4579563838736815,0.4547595936064195,0.8526403673554581
06003,204,15015.0,7992.0,0.014792899408284023,0.7056330566837365,8843.676355902162,8429.299363057326,4300.0,10687.938144329897,7.255810855810855,35.33733733733734,70.27027027027027,0.8134384384384384,0.14902402402402404,0.5729144924511235
06004,234,28998.0,13404.0,0.0,0.6030774768289391,12022.651558372952,9906.753246753247,6450.0,15954.288702928872,8.306572867094282,39.49903014025664,71.96261682242991,0.5452103849597135,0.3992091912861832,0.7648963982608635
06005,424,36324.0,18749.0,0.006570232607428602,0.61579874706343,10484.35540760677,9281.439516129032,6450.0,12900.0,8.611992071357779,35.9638380713638,73.5576923076923,0.5105338951410742,0.42316923569257026,0.8077645585472761
06006,179,18930.0,8666.0,0.019904998869034154,0.5887601544812892,8819.337278106508,7740.0,6088.524590163935,11469.016393442622,7.0874641757775185,29.807292868682207,70.37037037037037,0.6997461343180245,0.22894068774521117,0.6731371321227301
06007,1569,186871.0,101519.0,0.019471676244748153,0.6920853443755798,14643.147001468875,12900.0,9000.0,18000.0,8.852379166220127,39.924753001901124,78.1582054309327,0.38451915404998077,0.5559648932712103,1.1218952202045502
06008,126,7092.0,3021.0,0.038204393505253106,0.5419254658385093,11070.853410740203,9130.90909090909,5803.030303030303,14036.42857142857,6.75253807106599,43.63555114200596,76.47058823529412,0.5590863952333665,0.3684210526315789,0.622379081990854
06009,1307,121672.0,59856.0,0.02023178157532901,0.6534332678143292,10058.329683646569,9030.0,6450.0,12900.0,7.221492021714098,41.22839815557337,77.63975155279503,0.5767675755145683,0.35095896819032346,0.8506690785964425
06010,2894,159604.0,84542.0,0.015212934488864039,0.6537350077391709,13253.718017266334,10750.0,8000.0,16000.0,9.901745914986451,37.97420217170164,69.4750486066105,0.42166023988076934,0.4825767074353576,0.8975161761636402
07001,58,38512.0,15936.0,0.04,0.6410256410256411,8187.777777777777,7740.0,5160.0,10000.0,6.859649122807017,40.416666666666664,75.0,0.7083333333333334,0.25,0.5385097056981841
